-3.726845979690551758e-02
2.853586673736572266e-01
1.000000000000000000e+00
2.188949584960937500e-01
1.000000000000000000e+00
8.216468691825866699e-01
1.000000000000000000e+00
8.395448327064514160e-01
9.999999403953552246e-01
9.147491455078125000e-01
9.999998807907104492e-01
9.985713958740234375e-01
9.999998211860656738e-01
9.975481629371643066e-01
9.999861717224121094e-01
9.994775652885437012e-01
9.999612569808959961e-01
9.999920129776000977e-01
9.808372259140014648e-01
9.999995231628417969e-01
9.650695323944091797e-01
1.000000000000000000e+00
8.998575806617736816e-01
1.000000000000000000e+00
9.790645837783813477e-01
1.000000000000000000e+00
5.996290445327758789e-01
1.000000000000000000e+00
4.863819777965545654e-01
1.000000000000000000e+00
3.841317892074584961e-01
1.000000000000000000e+00
3.220083713531494141e-01
1.000000000000000000e+00
3.184077143669128418e-01
1.000000000000000000e+00
2.503207921981811523e-01
1.000000000000000000e+00
2.636170089244842529e-01
1.000000000000000000e+00
2.862181961536407471e-01
1.000000000000000000e+00
2.741937637329101562e-01
1.000000000000000000e+00
2.754827439785003662e-01
1.000000000000000000e+00
3.109298944473266602e-01
1.000000000000000000e+00
2.356361895799636841e-01
1.000000000000000000e+00
2.345066517591476440e-01
1.000000000000000000e+00
2.239791005849838257e-01
1.000000000000000000e+00
2.569484710693359375e-01
1.000000000000000000e+00
2.492298781871795654e-01
1.000000000000000000e+00
2.375468313694000244e-01
1.000000000000000000e+00
3.395271301269531250e-01
1.000000000000000000e+00
2.540557086467742920e-01
1.000000000000000000e+00
2.549680173397064209e-01
1.000000000000000000e+00
1.990710645914077759e-01
1.000000000000000000e+00
2.744359076023101807e-01
1.000000000000000000e+00
2.621529102325439453e-01
1.000000000000000000e+00
2.464331984519958496e-01
1.000000000000000000e+00
2.744585573673248291e-01
1.000000000000000000e+00
1.698897033929824829e-01
1.000000000000000000e+00
2.738426327705383301e-01
1.000000000000000000e+00
3.051939904689788818e-01
1.000000000000000000e+00
2.975457012653350830e-01
1.000000000000000000e+00
1.715257763862609863e-01
